,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
570,1539,8.0,4.5,71.0,22.0,0,3
571,1001,8.0,5.0,64.0,19.5,0,3
572,642,8.0,5.0,66.0,18.0,0,3
573,566,7.0,4.0,71.0,15.0,0,3
574,362,7.0,4.0,71.0,18.0,0,3
575,190,7.0,4.0,73.5,19.5,0,3
576,78,7.0,3.0,72.0,23.0,0,3
577,57,7.0,3.0,76.0,22.0,0,3
578,59,7.0,3.0,81.0,25.0,0,3
579,39,8.0,4.5,76.0,22.0,0,3
580,99,8.0,4.5,82.0,23.0,0,3
581,575,9.0,5.5,79.0,24.0,0,3
582,1536,9.0,6.0,87.0,24.0,0,3
583,3576,10.0,7.0,88.0,24.0,0,3
584,1788,10.0,7.0,88.0,29.0,0,3
585,522,10.5,9.0,91.0,32.5,0,3
586,558,10.5,8.5,67.0,40.0,0,3
587,624,7.5,2.5,72.0,41.5,0,3
588,629,6.5,1.5,72.0,38.0,0,3
589,665,7.0,2.0,59.0,37.0,0,3
590,823,6.5,1.5,55.0,37.0,0,3
591,1269,6.0,1.0,53.0,34.0,0,3
592,2426,5.5,0.5,53.0,33.5,0,3
593,2377,5.0,0.0,53.0,31.5,0,3
594,1413,5.0,0.5,57.0,26.0,0,3
595,854,4.0,-1.0,72.0,27.0,0,3
596,652,4.0,-1.0,65.0,29.0,0,3
597,451,4.0,-1.0,65.0,29.0,0,3
598,276,3.5,-1.5,72.5,28.0,0,3
599,122,3.0,-2.0,75.0,26.0,0,3
600,106,3.0,-3.0,78.0,30.0,0,3
601,34,3.0,-3.0,75.0,30.0,0,3
602,38,3.0,-2.5,72.0,29.5,0,3
603,33,3.0,-2.0,75.0,28.0,0,3
604,76,3.0,-2.0,75.0,28.0,0,3
605,529,3.0,-2.0,81.0,22.0,0,3
606,1760,3.0,-2.0,81.0,21.0,0,3
607,3783,3.0,-2.0,81.0,24.0,0,3
608,1905,4.5,-0.5,72.5,26.0,0,3
609,811,5.5,1.0,68.0,27.0,0,3
610,700,6.0,1.0,63.5,35.0,0,3
611,889,6.0,1.0,61.0,30.5,0,3
612,894,6.5,1.5,59.0,31.5,0,3
613,757,6.5,1.5,72.0,31.5,0,3
614,580,4.5,-0.5,78.5,28.5,0,3
615,922,4.0,-0.5,75.5,25.0,0,3
616,1984,3.0,-1.5,75.0,20.5,0,3
617,2076,3.0,-1.5,75.0,19.5,0,3
618,1237,3.0,-2.0,72.0,26.0,0,3
619,770,3.0,-2.0,72.5,26.0,0,3
620,525,2.5,-2.5,81.0,23.0,0,3
621,430,2.5,-2.5,78.0,24.0,0,3
622,314,3.0,-2.0,75.0,25.0,0,3
623,190,3.0,-2.0,75.0,24.0,0,3
624,80,3.0,-2.0,81.0,22.0,0,3
625,79,3.0,-1.0,81.0,17.0,0,3
626,60,3.5,-0.5,75.5,17.0,0,3
627,45,4.0,0.0,78.0,19.5,0,3
628,74,3.0,-0.5,87.0,15.0,0,3
629,426,3.0,0.5,93.0,9.0,0,3
630,1388,2.5,0.0,90.0,9.0,0,3
631,3090,2.0,-2.5,90.0,18.5,0,3
632,1667,2.0,-2.5,87.0,16.0,0,3
633,766,2.5,-1.5,84.0,16.0,0,3
634,762,4.0,0.0,75.0,18.5,0,3
635,967,5.5,1.5,73.5,20.0,0,3
636,923,6.0,2.0,66.0,23.0,0,3
637,849,6.0,2.0,71.0,21.0,0,3
638,911,6.0,2.5,71.0,19.5,0,3
639,1452,6.0,2.5,71.0,16.5,0,3
640,2350,5.5,2.5,70.5,17.0,0,3
641,1940,5.5,1.5,66.0,19.5,0,3
642,1131,4.5,1.5,68.0,14.0,0,3
643,734,5.0,1.5,68.0,17.0,0,3
644,506,4.0,0.5,72.5,16.5,0,3
645,384,3.0,-0.5,81.0,16.0,0,3
646,397,3.0,-1.0,75.0,18.0,0,3
647,379,2.0,-2.0,81.0,16.0,1,3
648,281,2.0,-2.5,72.0,17.5,1,3
649,252,2.0,-3.0,81.0,19.5,1,3
650,163,1.0,-3.5,87.0,17.0,1,3
651,96,2.0,-2.5,72.0,18.0,1,3
652,80,2.0,-2.5,87.0,18.0,1,3
653,62,2.0,-2.0,93.0,17.0,1,3
654,129,3.0,-1.0,87.0,16.0,1,3
655,182,3.0,-1.0,87.0,15.0,1,3
656,468,3.0,-1.0,87.0,16.0,1,3
657,705,3.0,-1.0,87.0,15.0,1,3
658,926,4.0,0.0,81.0,18.5,1,3
659,816,4.0,0.0,81.0,18.5,1,3
660,409,3.0,-1.0,87.0,18.0,1,3
661,521,3.5,-0.5,90.0,19.5,1,3
662,632,5.0,1.0,78.5,21.5,1,3
663,795,5.0,0.0,70.0,29.0,1,3
664,840,5.0,1.0,70.0,24.0,1,3
665,635,5.0,1.0,68.0,22.0,1,3
666,565,5.0,0.5,63.5,26.0,1,3
667,447,5.0,0.5,59.0,24.0,1,3
668,305,4.5,-0.5,61.0,27.0,1,3
669,276,4.0,-1.0,72.0,24.0,1,3
670,286,4.0,-1.0,61.0,26.0,1,3
671,273,4.0,-1.0,61.0,27.0,1,3
672,246,2.5,-3.0,78.5,28.0,1,3
673,156,2.0,-3.0,87.0,23.0,1,3
674,83,2.0,-3.0,87.0,22.0,1,3
675,59,2.5,-2.5,84.0,25.0,1,3
676,43,4.0,-1.0,67.5,28.0,1,3
677,50,4.0,-1.5,65.0,31.5,1,3
678,90,4.0,-1.5,67.5,32.0,1,3
679,208,4.0,-2.0,67.5,34.0,1,3
680,411,4.5,-0.5,65.5,31.0,1,3
681,655,4.5,-0.5,65.5,30.0,1,3
682,884,5.0,0.0,63.5,30.5,1,3
683,1117,5.0,0.0,66.0,30.0,1,3
684,1083,6.0,1.5,61.0,29.0,1,3
685,1082,5.5,1.5,63.5,24.0,1,3
686,1007,5.0,1.0,63.5,24.0,1,3
687,970,5.0,0.0,61.0,26.0,1,3
688,724,4.5,0.5,61.0,19.5,1,3
689,624,4.0,0.0,61.0,19.5,1,3
690,502,4.0,0.0,61.0,18.5,1,3
691,380,3.5,0.0,72.0,17.0,1,3
692,256,2.5,-1.5,62.5,16.0,1,3
693,244,2.0,-2.0,65.0,15.0,1,3
694,158,1.0,-3.0,65.0,14.0,1,3
695,124,1.0,-3.0,65.0,13.0,0,3
696,64,1.0,-2.5,72.0,12.0,0,3
697,40,0.0,-4.0,69.0,13.0,0,3
698,77,-1.0,-6.0,69.0,16.0,0,3
699,37,-1.0,-5.5,69.0,13.0,0,3
700,72,0.0,-4.0,72.0,12.0,0,3
701,407,-0.5,-4.5,72.0,14.0,0,3
702,1543,0.0,-4.5,69.0,16.0,0,3
703,3556,0.5,-3.5,67.0,12.0,0,3
704,1704,1.5,-2.5,72.0,15.0,0,3
705,737,2.0,-2.0,60.0,16.0,0,3
706,686,2.0,-2.0,60.0,17.0,0,3
707,765,2.5,-1.5,58.0,14.0,0,3
708,817,3.0,-0.5,58.0,14.0,0,3
709,761,3.0,-1.0,72.0,16.0,0,3
710,766,3.0,-0.5,60.0,14.0,0,3
711,1185,3.0,-1.0,60.0,15.0,0,3
712,2534,2.0,-1.5,65.0,11.0,0,3
713,2476,2.0,-1.0,67.5,11.0,0,3
714,1394,2.0,-1.0,67.5,9.0,0,3
715,842,1.5,-1.0,67.5,8.0,0,3
716,508,1.0,-1.0,67.5,7.0,0,3
717,343,1.0,-1.5,70.0,8.0,0,3
718,202,0.5,-2.0,69.5,7.0,0,3
719,94,1.0,-1.5,75.0,8.0,0,3
720,64,1.0,-2.0,81.0,9.0,0,3
721,27,1.0,-2.0,87.0,9.0,0,3
722,20,1.0,-1.0,90.0,6.5,0,3
723,21,1.0,-1.0,93.0,6.5,0,3
724,63,1.0,-1.0,93.0,6.5,0,3
725,356,1.0,-1.5,93.0,8.0,0,3
726,1364,1.0,-1.5,93.0,9.0,0,3
727,2972,1.0,-3.0,93.0,15.0,0,3
728,1611,1.0,-3.0,93.0,13.0,0,3
729,663,2.0,-1.5,72.0,11.0,0,3
730,575,2.5,-1.0,87.0,13.0,0,3
731,775,3.0,-1.5,72.0,17.5,0,3
732,780,4.0,0.0,75.0,17.0,0,3
733,706,4.0,0.5,78.0,17.0,0,3
734,771,4.0,0.0,81.0,17.0,0,3
735,1178,4.0,1.0,72.0,15.0,0,3
736,2301,4.0,1.0,75.0,15.0,0,3
737,2236,3.0,0.0,81.0,11.0,0,3
738,1339,3.0,0.0,84.0,11.0,0,3
739,795,2.0,-2.0,93.0,13.0,0,3
740,571,2.0,-1.5,87.0,12.0,0,3
741,383,2.5,-0.5,84.0,11.0,0,3
742,204,2.0,-2.0,87.0,13.0,0,3
743,105,2.0,-1.5,87.0,11.0,0,3
744,68,2.0,-0.5,87.0,8.0,0,3
745,47,1.5,-1.0,84.0,8.0,0,3
746,42,1.0,-1.0,87.0,7.0,0,3
747,25,1.0,-2.5,87.0,12.0,0,3
748,86,1.0,-2.5,93.0,13.0,0,3
749,493,2.0,-1.0,87.0,10.0,0,3
750,1696,2.0,-1.5,87.0,12.0,0,3
751,3502,2.0,-1.5,87.0,12.0,0,3
752,1806,2.0,-2.0,87.0,15.0,0,3
753,758,2.5,-1.5,84.0,18.0,0,3
754,656,3.5,-0.5,75.0,18.0,0,3
755,857,4.0,0.0,70.0,19.0,0,3
756,813,4.0,0.5,70.0,16.0,0,3
757,768,4.5,0.5,72.5,18.0,0,3
758,738,5.0,1.5,70.0,18.0,0,3
759,1136,5.0,2.0,73.0,16.0,0,3
760,2432,4.0,0.0,75.0,19.0,0,3
761,2306,4.0,0.0,72.0,19.0,0,3
762,1356,4.0,1.0,75.0,15.0,0,3
763,827,3.0,-0.5,81.0,15.0,0,3
764,596,3.0,0.0,81.0,13.0,0,3
765,443,3.0,0.0,72.0,12.0,0,3
766,294,3.0,-0.5,81.0,15.0,0,3
767,140,2.5,-1.0,72.0,13.0,0,3
768,84,2.0,-1.5,87.0,13.0,0,3
769,59,2.5,-1.0,84.0,14.0,0,3
770,33,3.0,-1.0,81.0,15.0,0,3
771,44,3.0,-0.5,81.0,14.0,0,3
772,100,3.0,-1.0,81.0,17.0,0,3
773,472,2.5,-2.5,87.0,20.0,0,3
774,1433,2.0,-2.0,87.0,16.0,0,3
775,2894,2.0,-1.0,72.0,11.0,0,3
776,1635,2.0,-1.5,93.0,13.0,0,3
777,665,2.5,-1.5,90.0,14.0,0,3
778,563,3.0,0.0,87.0,13.0,0,3
779,789,4.0,0.0,81.0,17.0,0,3
780,891,5.0,2.0,73.0,17.0,0,3
781,748,5.0,1.0,72.0,19.5,0,3
782,828,5.0,1.0,53.0,21.0,0,3
783,1259,4.5,0.5,59.5,20.5,0,3
784,2483,3.0,-1.5,67.5,18.5,0,3
785,2402,3.0,-0.5,72.0,16.0,0,3
786,1316,2.0,-2.0,75.0,16.0,0,3
787,875,2.0,-2.0,81.0,17.0,0,3
788,642,2.0,-2.0,75.0,16.0,0,3
789,512,2.0,-2.0,75.0,17.0,0,3
790,333,2.0,-2.0,72.0,16.0,0,3
791,215,1.5,-2.5,72.0,16.0,0,3
792,105,1.5,-2.5,72.5,16.0,0,3
793,67,1.0,-3.0,75.0,17.0,0,3
794,48,1.0,-3.0,72.0,15.0,0,3
795,40,1.0,-3.5,75.0,18.5,0,3
796,83,2.0,-3.0,67.5,19.0,0,3
797,431,2.0,-3.0,70.0,19.0,0,3
798,1460,2.0,-3.0,70.0,20.0,0,3
799,3214,2.0,-3.0,70.0,22.0,0,3
800,1734,2.5,-2.5,67.5,21.0,0,3
801,815,3.0,-1.5,70.0,19.5,0,3
802,705,4.0,0.0,72.0,21.0,0,3
803,1036,4.5,-0.5,63.0,26.0,0,3
804,989,5.0,0.5,57.0,27.0,0,3
805,836,5.0,0.5,59.0,25.0,0,3
806,919,5.0,1.0,59.0,22.0,0,3
807,1360,4.5,0.0,63.0,24.0,0,3
808,2267,4.0,0.0,65.0,20.5,0,3
809,1777,3.0,-1.0,70.0,16.0,0,3
810,1081,2.5,-1.5,72.5,17.0,0,3
811,579,2.0,-2.0,75.0,17.0,0,3
812,425,2.0,-2.0,81.0,16.0,0,3
813,456,2.0,-2.0,78.0,15.0,0,3
814,313,1.5,-2.5,84.0,13.0,0,3
815,286,1.5,-2.5,84.0,14.0,1,3
816,240,1.0,-3.0,87.0,14.0,1,3
817,179,1.0,-3.0,87.0,13.0,1,3
818,149,2.0,-1.0,81.0,10.0,1,3
819,72,1.0,-1.0,72.0,6.5,1,3
820,46,1.0,-2.0,72.0,10.0,1,3
821,65,2.0,-1.0,72.0,9.0,1,3
822,145,1.5,-0.5,87.0,7.0,1,3
823,327,3.0,2.5,84.0,5.0,1,3
824,580,4.0,2.0,81.0,9.0,1,3
825,812,4.0,1.5,87.0,10.0,1,3
826,916,5.0,2.0,87.0,12.0,1,3
827,1165,5.5,2.5,81.5,13.0,1,3
828,1139,6.0,3.0,76.0,14.0,1,3
829,1068,6.0,3.0,76.0,15.0,1,3
830,1107,5.0,2.0,81.0,16.0,1,3
831,1104,5.0,2.0,81.0,16.0,1,3
832,965,5.0,2.0,72.0,15.0,1,3
833,689,6.0,3.5,76.0,13.0,1,3
834,678,6.0,3.0,72.0,14.0,1,3
835,471,5.0,3.0,81.0,8.0,1,3
836,302,5.0,3.0,87.0,9.0,1,3
837,322,4.5,2.0,84.0,10.0,1,3
838,322,4.0,1.5,87.0,9.0,1,3
839,336,4.0,2.0,87.0,8.0,1,3
840,233,5.0,2.0,81.0,11.0,1,3
841,197,5.0,2.5,78.5,10.0,1,3
842,133,4.0,1.0,81.0,11.0,1,3
843,97,5.0,2.0,76.0,14.0,1,3
844,66,4.0,1.5,81.0,9.0,1,3
845,55,4.0,2.0,81.0,7.0,1,3
846,93,4.0,1.5,72.0,9.0,1,3
847,230,4.0,2.0,81.0,7.0,1,3
848,480,4.5,2.0,78.5,9.0,1,3
849,893,5.5,2.5,78.5,13.0,1,3
850,1153,7.0,4.5,71.0,13.0,1,3
851,1471,7.0,5.0,71.0,13.0,1,3
852,1663,7.5,5.5,68.5,11.0,1,3
853,1824,8.0,6.0,66.0,11.0,1,3
854,1765,8.0,6.0,62.0,11.0,1,3
855,1502,7.5,6.5,66.5,6.5,1,3
856,1119,6.5,5.5,71.0,5.5,1,3
857,806,6.0,5.5,76.0,5.0,1,3
858,510,5.0,2.5,78.5,11.0,1,3
859,388,5.0,2.5,78.5,10.0,1,3
860,334,5.0,2.0,78.5,14.0,1,3
861,246,4.5,1.5,78.5,13.0,1,3
862,184,4.5,1.5,78.5,14.0,1,3
863,122,3.0,-1.0,72.0,16.5,0,3
864,50,2.5,-0.5,90.0,11.0,0,3
865,36,4.0,0.5,87.0,16.0,0,3
866,21,4.0,1.0,87.0,11.0,0,3
867,39,4.5,1.5,87.0,13.0,0,3
868,79,5.0,2.5,87.0,10.0,0,3
869,479,5.0,3.5,72.0,6.5,0,3
870,1730,5.0,2.0,87.0,11.0,0,3
871,3721,5.0,3.5,87.0,6.5,0,3
872,1729,5.0,2.5,87.0,10.0,0,3
873,773,6.0,3.5,81.0,11.0,0,3
874,736,7.0,4.5,76.0,14.0,0,3
875,993,8.0,5.5,71.0,14.0,0,3
876,1003,8.5,7.0,68.5,11.0,0,3
877,921,9.0,7.0,66.0,11.0,0,3
878,980,9.5,8.5,64.0,9.0,0,3
879,1431,9.5,8.5,64.0,7.0,0,3
880,2850,8.5,7.5,68.5,6.0,0,3
881,2577,6.5,6.0,72.0,5.0,0,3
882,1482,6.0,5.5,81.0,5.0,0,3
883,880,5.0,3.5,87.0,7.5,0,3
884,604,4.0,3.5,90.0,5.0,0,3
885,410,3.0,3.0,93.0,2.0,0,3
886,212,3.5,3.5,93.0,2.0,0,3
887,128,3.5,3.0,93.0,3.0,0,3
888,58,4.0,4.0,93.0,4.0,0,3
889,47,4.0,3.5,93.0,5.0,0,3
890,21,4.0,4.0,93.0,4.0,0,3
891,35,4.0,4.0,93.0,2.0,0,3
892,105,4.5,4.5,90.0,2.0,0,3
893,552,4.5,4.5,90.0,2.0,0,3
894,1911,5.0,4.0,87.0,6.0,0,3
895,3788,5.0,4.5,87.0,5.0,0,3
896,1918,5.5,4.0,81.5,7.5,0,3
897,855,6.0,4.0,73.5,9.0,0,3
898,719,6.5,5.0,68.5,6.5,0,3
899,933,7.0,6.5,66.0,3.0,0,3
900,954,7.0,7.0,66.0,2.0,0,3
901,876,7.0,6.5,68.5,5.0,0,3
902,955,7.0,6.0,68.5,7.0,0,3
903,1386,6.5,4.5,71.0,9.0,0,3
904,2671,6.5,4.5,71.0,10.0,0,3
905,2586,6.0,3.5,72.0,12.0,0,3
906,1453,6.0,4.0,76.0,11.0,0,3
907,861,6.0,4.0,76.0,9.0,0,3
908,464,6.0,3.0,73.5,14.0,0,3
909,283,5.0,2.0,76.0,11.0,0,3
910,134,5.0,2.0,78.5,12.0,0,3
911,61,5.0,3.0,76.0,9.0,0,3
912,44,5.0,2.5,81.0,10.0,0,3
913,38,5.0,2.0,81.0,11.0,0,3
914,25,5.0,3.0,81.0,9.0,0,3
915,81,5.0,2.5,81.0,9.0,0,3
916,519,5.0,3.0,78.5,8.0,0,3
917,1796,5.0,3.0,72.0,8.0,0,3
918,3671,5.5,3.5,78.5,8.0,0,3
919,1840,5.0,3.0,72.0,8.0,0,3
920,841,5.5,3.0,73.5,9.0,0,3
921,698,5.0,3.0,72.0,7.0,0,3
922,924,5.0,3.0,76.0,7.0,0,3
923,899,5.0,4.5,72.0,5.0,0,3
924,805,5.0,5.0,76.0,2.0,0,3
925,898,5.0,4.5,76.0,3.0,0,3
926,1347,5.0,4.0,76.0,6.0,0,3
927,2575,5.0,3.0,72.0,7.0,0,3
928,2441,5.0,3.0,76.0,7.0,0,3
929,1473,5.0,3.5,72.0,6.5,0,3
930,884,5.0,3.5,76.0,6.5,0,3
931,748,5.0,3.0,76.0,7.0,0,3
932,595,5.0,3.5,76.0,7.5,0,3
933,343,5.0,2.0,76.0,11.0,0,3
934,201,4.0,2.0,75.0,7.0,0,3
935,91,4.0,2.5,75.0,6.5,0,3
936,63,4.0,3.5,72.0,5.0,0,3
937,42,4.0,2.0,75.0,7.0,0,3
938,51,4.0,3.0,75.0,6.0,0,3
939,100,4.0,3.0,72.0,6.0,0,3
940,525,4.0,2.0,72.5,7.0,0,3
941,1825,4.0,3.0,70.0,6.5,0,3
942,3729,4.0,3.0,72.5,6.0,0,3
943,1849,4.0,4.0,70.0,2.0,0,3
944,781,4.0,3.5,72.5,5.0,0,3
945,692,4.0,3.5,75.0,5.0,0,3
946,894,4.0,3.0,75.0,6.0,0,3
947,890,4.5,3.0,72.5,6.5,0,3
948,806,4.0,2.0,75.0,9.0,0,3
949,828,4.5,2.5,72.5,9.0,0,3
950,1234,5.0,2.0,72.0,12.0,0,3
951,2423,4.0,1.5,72.0,10.0,0,3
952,2434,4.0,1.5,70.0,10.0,0,3
953,1350,4.0,1.0,70.0,11.0,0,3
954,911,4.0,3.0,70.0,6.0,0,3
955,637,3.5,1.0,72.5,8.0,0,3
956,492,3.0,1.5,78.0,6.5,0,3
957,379,3.0,0.0,81.0,10.0,0,3
958,218,2.5,-1.0,87.0,11.0,0,3
959,114,3.5,2.0,84.0,6.5,0,3
960,74,4.0,1.0,87.0,14.0,0,3
961,37,5.0,2.0,87.0,13.0,0,3
962,43,5.0,2.0,93.0,15.0,0,3
963,81,6.0,3.0,87.0,19.0,0,3
964,407,6.0,2.5,87.0,18.5,0,3
965,1450,6.5,3.5,87.0,19.0,0,3
966,3205,7.5,4.5,84.5,19.5,0,3
967,1743,8.0,5.0,72.0,18.5,0,3
968,864,8.0,5.0,82.0,19.5,0,3
969,777,9.0,6.0,76.0,23.0,0,3
970,971,9.0,6.0,76.0,22.0,0,3
971,580,8.5,5.0,79.0,26.0,0,3
972,418,8.0,4.5,84.5,23.0,0,3
973,408,8.0,4.0,87.0,25.0,0,3
974,979,9.0,6.0,82.0,18.0,0,3
975,2008,9.0,6.5,82.0,17.0,0,3
976,1274,8.5,5.5,84.5,21.0,0,3
977,657,7.0,3.5,84.0,24.0,0,3
978,540,7.5,5.5,84.5,13.0,0,3
979,388,8.0,5.0,82.0,15.0,0,3
980,276,7.0,5.0,87.0,13.0,0,3
981,187,7.0,4.5,93.0,14.0,0,3
982,175,8.0,5.5,87.0,15.0,1,3
983,150,7.0,5.5,87.0,8.0,1,3
984,160,7.0,5.0,72.0,11.0,1,3
985,116,7.0,4.0,87.0,17.0,1,3
986,83,6.5,4.5,84.0,10.0,1,3
987,52,6.0,4.5,87.0,7.5,1,3
988,85,6.0,5.0,87.0,6.0,1,3
989,147,6.0,5.5,96.5,5.0,1,3
990,366,7.0,5.5,93.0,10.0,1,3
991,633,7.0,5.0,93.0,10.0,1,3
992,931,7.5,5.0,90.0,15.0,1,3
993,1212,8.0,5.0,87.0,19.5,1,3
994,1475,8.0,5.0,87.0,18.0,1,3
995,1385,8.5,6.0,84.5,14.0,1,3
996,1117,8.0,5.0,72.0,15.0,1,3
997,1217,8.0,5.0,87.0,15.0,1,3
998,1131,8.0,5.0,87.0,15.0,1,3
999,1041,8.0,5.0,87.0,16.0,1,3
1000,839,8.0,5.0,84.5,15.0,1,3
1001,635,7.0,5.0,90.0,13.0,1,3
1002,429,7.5,5.0,90.0,14.0,1,3
1003,325,7.5,5.5,90.0,11.0,1,3
1004,358,7.0,6.0,93.0,7.0,1,3
1005,361,7.0,5.0,93.0,10.0,1,3
1006,269,7.0,5.0,72.0,10.0,1,3
1007,217,6.0,4.0,93.0,8.0,1,3
1008,210,6.0,4.5,93.0,6.5,1,3
1009,144,6.0,4.0,93.0,9.0,1,3
1010,73,6.0,4.0,93.0,10.0,1,3
1011,71,6.0,4.0,93.0,7.0,1,3
1012,78,6.0,4.0,93.0,8.0,1,3
1013,83,6.0,4.0,93.0,11.0,1,3
1014,247,6.0,4.0,93.0,10.0,1,3
1015,506,7.0,5.5,87.0,9.0,1,3
1016,903,7.0,5.5,84.0,7.5,1,3
1017,1155,8.0,8.0,82.0,4.0,1,3
1018,1494,8.0,7.0,82.0,6.5,1,3
1019,1616,8.5,7.5,73.5,7.0,1,3
1020,1770,9.0,8.5,71.0,5.0,1,3
1021,1870,9.5,9.0,69.0,6.5,1,3
1022,1841,9.0,8.5,71.0,5.0,1,3
1023,1399,8.5,8.5,73.5,4.0,1,3
1024,946,7.5,7.0,78.5,5.0,1,3
1025,685,6.5,6.0,84.0,5.0,1,3
1026,464,5.0,4.5,93.0,5.0,1,3
1027,376,4.5,2.5,93.0,8.0,1,3
1028,309,4.5,2.5,93.0,8.0,1,3
1029,226,3.0,0.0,96.5,11.0,1,3
1030,134,3.0,0.5,100.0,8.0,0,3
1031,50,2.5,0.5,96.5,7.0,0,3
1032,31,2.0,-0.5,100.0,7.5,0,3
1033,31,2.5,0.5,100.0,7.0,0,3
1034,31,4.0,1.5,100.0,10.0,0,3
1035,81,4.0,2.0,100.0,9.0,0,3
1036,441,4.0,2.0,93.0,7.0,0,3
1037,1572,5.0,2.5,93.0,10.0,0,3
1038,3323,5.5,3.5,96.5,8.0,0,3
1039,1637,6.5,4.5,93.0,8.0,0,3
1040,778,8.0,6.0,84.5,13.0,0,3
1041,752,9.0,6.5,76.0,16.0,0,3
1042,842,9.0,7.0,73.5,15.0,0,3
1043,670,9.0,7.0,76.0,11.0,0,3
1044,442,9.0,8.0,76.0,9.0,0,3
1045,304,8.0,7.0,87.0,7.0,0,3
1046,589,8.0,7.0,87.0,7.0,0,3
1047,1374,8.0,7.5,72.0,5.0,0,3
1048,1196,7.5,6.5,90.0,6.5,0,3
1049,748,6.5,3.5,90.0,17.0,0,3
1050,452,6.0,4.0,87.0,10.0,0,3
1051,372,6.0,4.0,93.0,9.0,0,3
1052,325,6.0,3.5,90.0,11.0,0,3
1053,206,6.0,3.0,72.0,16.0,0,3
1054,102,5.5,2.5,81.0,17.0,0,3
1055,47,5.0,2.0,81.0,14.0,0,3
1056,44,4.5,1.5,81.0,13.0,0,3
1057,25,4.0,1.0,81.0,13.0,0,3
1058,30,4.0,1.0,81.0,13.0,0,3
1059,91,4.0,1.0,81.0,14.0,0,3
1060,506,4.0,1.0,81.0,13.0,0,3
1061,1751,4.0,1.0,81.0,12.0,0,3
1062,3582,4.0,1.0,81.0,14.0,0,3
1063,1697,5.0,2.0,76.0,17.0,0,3
1064,889,6.5,4.0,72.0,13.0,0,3
1065,835,7.0,4.5,66.0,15.0,0,3
1066,1156,8.0,6.0,55.0,12.0,0,3
1067,1202,8.0,5.5,55.0,16.0,0,3
1068,1063,8.0,5.0,51.5,18.0,0,3
1069,1143,9.0,6.5,50.0,16.0,0,3
1070,1623,8.0,6.0,53.0,11.0,0,3
1071,2758,8.0,6.5,53.0,7.5,0,3
1072,2574,6.5,5.5,59.0,6.0,0,3
1073,1568,6.0,6.0,61.0,4.0,0,3
1074,876,6.5,5.0,61.5,8.0,0,3
1075,667,5.5,3.5,68.0,8.0,0,3
1076,502,5.0,3.0,70.0,9.0,0,3
1077,333,4.5,2.5,72.5,9.0,0,3
1078,158,4.0,1.5,72.0,10.0,0,3
1079,86,4.0,1.5,75.0,10.0,0,3
1080,30,3.5,1.0,72.0,8.0,0,3
1081,23,3.5,1.0,78.0,9.0,0,3
1082,37,3.0,1.0,72.0,7.5,0,3
1083,86,3.0,0.5,81.0,8.0,0,3
1084,509,3.0,1.0,78.0,7.0,0,3
1085,1717,3.5,1.0,72.5,8.0,0,3
1086,3582,4.5,2.5,72.5,8.0,0,3
1087,1789,7.5,4.5,64.0,18.0,0,3
1088,963,8.5,5.5,60.0,19.5,0,3
1089,853,9.0,6.0,62.0,21.0,0,3
1090,1225,10.0,7.0,58.0,21.0,0,3
1091,1171,10.0,7.5,58.0,20.5,0,3
1092,1177,10.5,9.5,60.0,18.0,0,3
1093,1195,9.0,6.0,64.0,21.0,0,3
1094,1535,8.5,5.5,66.5,20.5,0,3
1095,2651,8.0,5.0,68.5,19.5,0,3
1096,2492,7.5,4.0,73.5,21.5,0,3
1097,1444,7.0,3.5,73.5,21.0,0,3
1098,933,7.0,4.5,73.5,16.0,0,3
1099,622,7.0,4.0,76.0,18.0,0,3
1100,529,6.0,3.0,81.0,16.0,0,3
1101,325,6.0,3.0,81.0,17.0,0,3
1102,163,6.0,3.0,81.0,18.0,0,3
1103,109,6.0,2.5,81.0,19.5,0,3
1104,66,5.0,1.0,78.5,20.5,0,3
1105,39,5.0,1.0,76.0,19.5,0,3
1106,50,6.0,2.5,76.0,19.5,0,3
1107,70,6.0,3.0,81.0,18.0,0,3
1108,496,6.0,3.0,81.0,16.0,0,3
1109,1679,6.0,3.0,81.0,19.0,0,3
1110,3559,7.0,4.0,76.0,18.5,0,3
1111,1747,8.0,4.0,76.0,27.0,0,3
1112,833,8.5,5.0,73.5,26.0,0,3
1113,710,9.0,5.0,71.0,29.0,0,3
1114,892,8.5,5.0,76.0,26.0,0,3
1115,656,8.0,4.0,72.0,27.0,0,3
1116,355,8.0,4.0,82.0,26.0,0,3
1117,350,8.0,4.0,82.0,26.0,0,3
1118,635,8.0,4.0,87.0,26.0,0,3
1119,1229,8.0,5.0,87.0,22.0,0,3
1120,1271,8.0,5.0,87.0,19.5,0,3
1121,740,8.0,5.0,87.0,22.0,0,3
1122,420,8.0,5.0,87.0,18.0,0,3
1123,347,8.0,5.0,87.0,16.0,0,3
1124,276,7.5,5.0,90.0,14.0,0,3
1125,206,8.0,5.5,90.0,14.0,0,3
1126,134,8.0,6.0,87.0,13.0,0,3
1127,75,8.0,5.5,87.0,14.0,0,3
1128,34,7.5,5.5,93.0,10.0,0,3
1129,32,7.5,4.5,90.0,16.0,0,3
1130,29,7.5,5.0,90.0,15.0,0,3
1131,76,7.0,5.0,93.0,13.0,0,3
